school,division,latitude_school,longitude_school,season,wins_rolling_2year,games_played_rolling_2year,post_season_wins_rolling_2year,point_diff_rolling_2year,win_pct_rolling_2year
Southern Miss,West,31.3289321,-89.3318118,2024.0,10.0,25.0,1.0,-128.0,0.08333333333333333
South Florida,,27.9758691,-82.5033344,2010.0,,,,,0.6153846153846154
South Florida,,27.9758691,-82.5033344,2011.0,,,,,0.4166666666666667
South Florida,,27.9758691,-82.5033344,2012.0,13.0,25.0,1.0,132.0,0.25
South Florida,,27.9758691,-82.5033344,2013.0,8.0,24.0,0.0,-3.0,0.16666666666666666
South Florida,,27.9758691,-82.5033344,2014.0,5.0,24.0,0.0,-260.0,0.3333333333333333
South Florida,,27.9758691,-82.5033344,2015.0,6.0,24.0,0.0,-296.0,0.6153846153846154
South Florida,,27.9758691,-82.5033344,2016.0,12.0,25.0,0.0,21.0,0.8461538461538461
South Florida,,27.9758691,-82.5033344,2017.0,19.0,26.0,1.0,297.0,0.8333333333333334
South Florida,,27.9758691,-82.5033344,2018.0,21.0,25.0,2.0,335.0,0.5384615384615384
South Florida,,27.9758691,-82.5033344,2019.0,17.0,25.0,1.0,131.0,0.3333333333333333
South Florida,,27.9758691,-82.5033344,2020.0,11.0,25.0,0.0,-143.0,0.1111111111111111
South Florida,,27.9758691,-82.5033344,2021.0,5.0,21.0,0.0,-248.0,0.16666666666666666
South Florida,,27.9758691,-82.5033344,2022.0,3.0,21.0,0.0,-289.0,0.08333333333333333
South Florida,,27.9758691,-82.5033344,2023.0,3.0,24.0,0.0,-296.0,0.5384615384615384
South Florida,,27.9758691,-82.5033344,2024.0,8.0,25.0,1.0,-162.0,0.08333333333333333
Stanford,,37.4345556,-122.1611271,2010.0,,,,,0.9230769230769231
Stanford,,37.4345556,-122.1611271,2011.0,,,,,0.8461538461538461
Stanford,,37.4345556,-122.1611271,2012.0,23.0,26.0,1.0,574.0,0.8571428571428571
Stanford,,37.4345556,-122.1611271,2013.0,23.0,27.0,1.0,425.0,0.7857142857142857
Stanford,,37.4345556,-122.1611271,2014.0,23.0,28.0,1.0,335.0,0.6153846153846154
Stanford,,37.4345556,-122.1611271,2015.0,19.0,27.0,1.0,326.0,0.8571428571428571
Stanford,,37.4345556,-122.1611271,2016.0,20.0,27.0,2.0,353.0,0.7692307692307693
Stanford,,37.4345556,-122.1611271,2017.0,22.0,27.0,2.0,290.0,0.6428571428571429
Stanford,,37.4345556,-122.1611271,2018.0,19.0,27.0,1.0,212.0,0.6923076923076923
Stanford,,37.4345556,-122.1611271,2019.0,18.0,27.0,1.0,206.0,0.3333333333333333
Stanford,,37.4345556,-122.1611271,2020.0,13.0,25.0,1.0,-27.0,0.6666666666666666
Stanford,,37.4345556,-122.1611271,2021.0,8.0,18.0,0.0,-112.0,0.25
Stanford,,37.4345556,-122.1611271,2022.0,7.0,18.0,0.0,-158.0,0.25
Stanford,,37.4345556,-122.1611271,2023.0,6.0,24.0,0.0,-274.0,0.25
Stanford,,37.4345556,-122.1611271,2024.0,6.0,24.0,0.0,-335.0,0.08333333333333333
Syracuse,,43.0362269,-76.1363161,2010.0,,,,,0.6153846153846154
Syracuse,,43.0362269,-76.1363161,2011.0,,,,,0.4166666666666667
Syracuse,,43.0362269,-76.1363161,2012.0,13.0,25.0,1.0,-15.0,0.6153846153846154
Syracuse,,43.0362269,-76.1363161,2013.0,13.0,25.0,1.0,16.0,0.5384615384615384
Syracuse,,43.0362269,-76.1363161,2014.0,15.0,26.0,2.0,33.0,0.25
Syracuse,,43.0362269,-76.1363161,2015.0,10.0,25.0,1.0,-122.0,0.3333333333333333
Syracuse,,43.0362269,-76.1363161,2016.0,7.0,24.0,0.0,-132.0,0.3333333333333333
Syracuse,,43.0362269,-76.1363161,2017.0,8.0,24.0,0.0,-200.0,0.3333333333333333
Syracuse,,43.0362269,-76.1363161,2018.0,8.0,24.0,0.0,-212.0,0.7692307692307693
Syracuse,,43.0362269,-76.1363161,2019.0,14.0,25.0,1.0,115.0,0.4166666666666667
Syracuse,,43.0362269,-76.1363161,2020.0,15.0,25.0,1.0,143.0,0.09090909090909091
Syracuse,,43.0362269,-76.1363161,2021.0,6.0,23.0,0.0,-193.0,0.4166666666666667
Syracuse,,43.0362269,-76.1363161,2022.0,6.0,23.0,0.0,-181.0,0.5384615384615384
Syracuse,,43.0362269,-76.1363161,2023.0,12.0,25.0,0.0,43.0,0.46153846153846156
Syracuse,,43.0362269,-76.1363161,2024.0,13.0,26.0,0.0,36.0,0.16666666666666666
TCU,,32.7096604,-97.3680835,2010.0,,,,,1.0
TCU,,32.7096604,-97.3680835,2011.0,,,,,0.8461538461538461
TCU,,32.7096604,-97.3680835,2012.0,24.0,26.0,2.0,637.0,0.5384615384615384
TCU,,32.7096604,-97.3680835,2013.0,18.0,26.0,1.0,326.0,0.3333333333333333
TCU,,32.7096604,-97.3680835,2014.0,11.0,25.0,0.0,72.0,0.9230769230769231
TCU,,32.7096604,-97.3680835,2015.0,16.0,25.0,1.0,355.0,0.8461538461538461
TCU,,32.7096604,-97.3680835,2016.0,23.0,26.0,2.0,550.0,0.46153846153846156
TCU,,32.7096604,-97.3680835,2017.0,17.0,26.0,1.0,232.0,0.7857142857142857
TCU,,32.7096604,-97.3680835,2018.0,17.0,27.0,1.0,243.0,0.5384615384615384
TCU,,32.7096604,-97.3680835,2019.0,18.0,27.0,2.0,210.0,0.4166666666666667
TCU,,32.7096604,-97.3680835,2020.0,12.0,25.0,1.0,53.0,0.6
TCU,,32.7096604,-97.3680835,2021.0,11.0,22.0,0.0,113.0,0.4166666666666667
TCU,,32.7096604,-97.3680835,2022.0,11.0,22.0,0.0,-9.0,0.8666666666666667
TCU,,32.7096604,-97.3680835,2023.0,18.0,27.0,1.0,72.0,0.4166666666666667
TCU,,32.7096604,-97.3680835,2024.0,18.0,27.0,1.0,189.0,0.16666666666666666
Temple,,39.9007995,-75.1675414,2010.0,,,,,0.6666666666666666
Temple,,39.9007995,-75.1675414,2011.0,,,,,0.6923076923076923
Temple,,39.9007995,-75.1675414,2012.0,17.0,25.0,1.0,288.0,0.36363636363636365
Temple,,39.9007995,-75.1675414,2013.0,13.0,24.0,1.0,146.0,0.16666666666666666
Temple,,39.9007995,-75.1675414,2014.0,6.0,23.0,0.0,-130.0,0.5
Temple,,39.9007995,-75.1675414,2015.0,8.0,24.0,0.0,8.0,0.7142857142857143
Temple,,39.9007995,-75.1675414,2016.0,16.0,26.0,0.0,203.0,0.7142857142857143
Temple,,39.9007995,-75.1675414,2017.0,20.0,28.0,0.0,331.0,0.5384615384615384
Temple,,39.9007995,-75.1675414,2018.0,17.0,27.0,1.0,186.0,0.6153846153846154
Temple,,39.9007995,-75.1675414,2019.0,15.0,26.0,1.0,93.0,0.6153846153846154
Temple,,39.9007995,-75.1675414,2020.0,16.0,26.0,0.0,107.0,0.14285714285714285
Temple,,39.9007995,-75.1675414,2021.0,9.0,20.0,0.0,-116.0,0.25
Temple,,39.9007995,-75.1675414,2022.0,4.0,19.0,0.0,-375.0,0.25
Temple,,39.9007995,-75.1675414,2023.0,6.0,24.0,0.0,-342.0,0.25
Temple,,39.9007995,-75.1675414,2024.0,6.0,24.0,0.0,-263.0,0.0
Tennessee,,35.9550131,-83.9250128,2010.0,,,,,0.46153846153846156
Tennessee,,35.9550131,-83.9250128,2011.0,,,,,0.4166666666666667
Tennessee,,35.9550131,-83.9250128,2012.0,11.0,25.0,0.0,-2.0,0.4166666666666667
Tennessee,,35.9550131,-83.9250128,2013.0,10.0,24.0,0.0,-21.0,0.4166666666666667
Tennessee,,35.9550131,-83.9250128,2014.0,10.0,24.0,0.0,-56.0,0.5384615384615384
Tennessee,,35.9550131,-83.9250128,2015.0,12.0,25.0,1.0,-1.0,0.6923076923076923
Tennessee,,35.9550131,-83.9250128,2016.0,16.0,26.0,2.0,258.0,0.6923076923076923
Tennessee,,35.9550131,-83.9250128,2017.0,18.0,26.0,2.0,295.0,0.3333333333333333
Tennessee,,35.9550131,-83.9250128,2018.0,13.0,25.0,1.0,-13.0,0.4166666666666667
Tennessee,,35.9550131,-83.9250128,2019.0,9.0,24.0,0.0,-173.0,0.6153846153846154
Tennessee,,35.9550131,-83.9250128,2020.0,13.0,25.0,1.0,-30.0,0.3
Tennessee,,35.9550131,-83.9250128,2021.0,11.0,23.0,1.0,-54.0,0.5384615384615384
Tennessee,,35.9550131,-83.9250128,2022.0,10.0,23.0,0.0,47.0,0.8461538461538461
Tennessee,,35.9550131,-83.9250128,2023.0,18.0,26.0,1.0,436.0,0.6923076923076923
Tennessee,,35.9550131,-83.9250128,2024.0,20.0,26.0,2.0,452.0,0.16666666666666666
Texas,,30.2836813,-97.7325345,2010.0,,,,,0.4166666666666667
Texas,,30.2836813,-97.7325345,2011.0,,,,,0.6153846153846154
Texas,,30.2836813,-97.7325345,2012.0,13.0,25.0,1.0,77.0,0.6923076923076923
Texas,,30.2836813,-97.7325345,2013.0,17.0,26.0,2.0,160.0,0.6153846153846154
Texas,,30.2836813,-97.7325345,2014.0,17.0,26.0,1.0,129.0,0.46153846153846156
Texas,,30.2836813,-97.7325345,2015.0,14.0,26.0,0.0,13.0,0.4166666666666667
Texas,,30.2836813,-97.7325345,2016.0,11.0,25.0,0.0,-79.0,0.4166666666666667
Texas,,30.2836813,-97.7325345,2017.0,10.0,24.0,0.0,-42.0,0.5384615384615384
Texas,,30.2836813,-97.7325345,2018.0,12.0,25.0,1.0,112.0,0.7142857142857143
Texas,,30.2836813,-97.7325345,2019.0,17.0,27.0,2.0,180.0,0.6153846153846154
Texas,,30.2836813,-97.7325345,2020.0,18.0,27.0,2.0,174.0,0.7
Texas,,30.2836813,-97.7325345,2021.0,15.0,23.0,2.0,243.0,0.4166666666666667
Texas,,30.2836813,-97.7325345,2022.0,12.0,22.0,1.0,192.0,0.6153846153846154
Texas,,30.2836813,-97.7325345,2023.0,13.0,25.0,0.0,217.0,0.8571428571428571
Texas,,30.2836813,-97.7325345,2024.0,20.0,27.0,0.0,403.0,0.16666666666666666
Texas A&M,,30.6098891,-96.3403828,2010.0,,,,,0.6923076923076923
Texas A&M,,30.6098891,-96.3403828,2011.0,,,,,0.5384615384615384
Texas A&M,,30.6098891,-96.3403828,2012.0,16.0,26.0,1.0,263.0,0.8461538461538461
Texas A&M,,30.6098891,-96.3403828,2013.0,18.0,26.0,2.0,437.0,0.6923076923076923
Texas A&M,,30.6098891,-96.3403828,2014.0,20.0,26.0,2.0,451.0,0.6153846153846154
Texas A&M,,30.6098891,-96.3403828,2015.0,17.0,26.0,2.0,249.0,0.6153846153846154
Texas A&M,,30.6098891,-96.3403828,2016.0,16.0,26.0,1.0,168.0,0.6153846153846154
Texas A&M,,30.6098891,-96.3403828,2017.0,16.0,26.0,0.0,209.0,0.5384615384615384
Texas A&M,,30.6098891,-96.3403828,2018.0,15.0,26.0,0.0,160.0,0.6923076923076923
Texas A&M,,30.6098891,-96.3403828,2019.0,16.0,26.0,1.0,165.0,0.6153846153846154
Texas A&M,,30.6098891,-96.3403828,2020.0,17.0,26.0,2.0,230.0,0.9
Texas A&M,,30.6098891,-96.3403828,2021.0,17.0,23.0,2.0,200.0,0.6666666666666666
Texas A&M,,30.6098891,-96.3403828,2022.0,17.0,22.0,1.0,270.0,0.4166666666666667
Texas A&M,,30.6098891,-96.3403828,2023.0,13.0,24.0,0.0,180.0,0.5384615384615384
Texas A&M,,30.6098891,-96.3403828,2024.0,12.0,25.0,0.0,165.0,0.08333333333333333
Texas State,West,29.8910008,-97.9255735,2010.0,,,,,0.4
Texas State,West,29.8910008,-97.9255735,2011.0,,,,,0.5
Texas State,West,29.8910008,-97.9255735,2012.0,10.0,22.0,0.0,-138.0,0.3333333333333333
Texas State,West,29.8910008,-97.9255735,2013.0,10.0,24.0,0.0,-95.0,0.5
Texas State,West,29.8910008,-97.9255735,2014.0,10.0,24.0,0.0,-100.0,0.5833333333333334
Texas State,West,29.8910008,-97.9255735,2015.0,13.0,24.0,0.0,33.0,0.25
Texas State,West,29.8910008,-97.9255735,2016.0,10.0,24.0,0.0,-73.0,0.16666666666666666
Texas State,West,29.8910008,-97.9255735,2017.0,5.0,24.0,0.0,-417.0,0.16666666666666666
Texas State,West,29.8910008,-97.9255735,2018.0,4.0,24.0,0.0,-466.0,0.25
Texas State,West,29.8910008,-97.9255735,2019.0,5.0,24.0,0.0,-290.0,0.25
Texas State,West,29.8910008,-97.9255735,2020.0,6.0,24.0,0.0,-264.0,0.16666666666666666
Texas State,West,29.8910008,-97.9255735,2021.0,5.0,24.0,0.0,-296.0,0.3333333333333333
Texas State,West,29.8910008,-97.9255735,2022.0,6.0,24.0,0.0,-245.0,0.3333333333333333
Texas State,West,29.8910008,-97.9255735,2023.0,8.0,24.0,0.0,-182.0,0.6153846153846154
Texas State,West,29.8910008,-97.9255735,2024.0,12.0,25.0,1.0,-13.0,0.16666666666666666
Texas Tech,,33.5910518,-101.8728824,2010.0,,,,,0.6153846153846154
Texas Tech,,33.5910518,-101.8728824,2011.0,,,,,0.4166666666666667
Texas Tech,,33.5910518,-101.8728824,2012.0,13.0,25.0,1.0,-37.0,0.6153846153846154
Texas Tech,,33.5910518,-101.8728824,2013.0,13.0,25.0,1.0,9.0,0.6153846153846154
Texas Tech,,33.5910518,-101.8728824,2014.0,16.0,26.0,2.0,142.0,0.3333333333333333
Texas Tech,,33.5910518,-101.8728824,2015.0,12.0,25.0,1.0,-61.0,0.5384615384615384
Texas Tech,,33.5910518,-101.8728824,2016.0,11.0,25.0,0.0,-110.0,0.4166666666666667
Texas Tech,,33.5910518,-101.8728824,2017.0,12.0,25.0,0.0,21.0,0.46153846153846156
Texas Tech,,33.5910518,-101.8728824,2018.0,11.0,25.0,0.0,29.0,0.4166666666666667
Texas Tech,,33.5910518,-101.8728824,2019.0,11.0,25.0,0.0,102.0,0.3333333333333333
Texas Tech,,33.5910518,-101.8728824,2020.0,9.0,24.0,0.0,77.0,0.4
Texas Tech,,33.5910518,-101.8728824,2021.0,8.0,22.0,0.0,-74.0,0.5384615384615384
Texas Tech,,33.5910518,-101.8728824,2022.0,11.0,23.0,1.0,-74.0,0.6153846153846154
Texas Tech,,33.5910518,-101.8728824,2023.0,15.0,26.0,2.0,68.0,0.5384615384615384
Texas Tech,,33.5910518,-101.8728824,2024.0,15.0,26.0,2.0,84.0,0.08333333333333333
Toledo,,41.6574777,-83.6135652,2010.0,,,,,0.6153846153846154
Toledo,,41.6574777,-83.6135652,2011.0,,,,,0.6923076923076923
Toledo,,41.6574777,-83.6135652,2012.0,17.0,26.0,1.0,129.0,0.6923076923076923
Toledo,,41.6574777,-83.6135652,2013.0,18.0,26.0,1.0,178.0,0.5833333333333334
Toledo,,41.6574777,-83.6135652,2014.0,16.0,25.0,0.0,94.0,0.6923076923076923
Toledo,,41.6574777,-83.6135652,2015.0,16.0,25.0,1.0,133.0,0.8333333333333334
Toledo,,41.6574777,-83.6135652,2016.0,19.0,25.0,2.0,251.0,0.6923076923076923
Toledo,,41.6574777,-83.6135652,2017.0,19.0,25.0,1.0,331.0,0.7857142857142857
Toledo,,41.6574777,-83.6135652,2018.0,20.0,27.0,0.0,302.0,0.5384615384615384
Toledo,,41.6574777,-83.6135652,2019.0,18.0,27.0,0.0,270.0,0.5
Toledo,,41.6574777,-83.6135652,2020.0,13.0,25.0,0.0,69.0,0.6666666666666666
Toledo,,41.6574777,-83.6135652,2021.0,10.0,18.0,0.0,5.0,0.5384615384615384
Toledo,,41.6574777,-83.6135652,2022.0,11.0,19.0,0.0,215.0,0.6428571428571429
Toledo,,41.6574777,-83.6135652,2023.0,16.0,27.0,1.0,238.0,0.7857142857142857
Toledo,,41.6574777,-83.6135652,2024.0,20.0,28.0,1.0,255.0,0.16666666666666666
Troy,West,31.7995565,-85.9518328,2010.0,,,,,0.6153846153846154
Troy,West,31.7995565,-85.9518328,2011.0,,,,,0.25
Troy,West,31.7995565,-85.9518328,2012.0,11.0,25.0,1.0,-85.0,0.4166666666666667
Troy,West,31.7995565,-85.9518328,2013.0,8.0,24.0,0.0,-134.0,0.5
Troy,West,31.7995565,-85.9518328,2014.0,11.0,24.0,0.0,-21.0,0.25
Troy,West,31.7995565,-85.9518328,2015.0,9.0,24.0,0.0,-194.0,0.3333333333333333
Troy,West,31.7995565,-85.9518328,2016.0,7.0,24.0,0.0,-176.0,0.7692307692307693
Troy,West,31.7995565,-85.9518328,2017.0,14.0,25.0,1.0,147.0,0.8461538461538461
Troy,West,31.7995565,-85.9518328,2018.0,21.0,26.0,2.0,321.0,0.7692307692307693
Troy,West,31.7995565,-85.9518328,2019.0,21.0,26.0,2.0,283.0,0.4166666666666667
Troy,West,31.7995565,-85.9518328,2020.0,15.0,25.0,1.0,102.0,0.45454545454545453
Troy,West,31.7995565,-85.9518328,2021.0,10.0,23.0,0.0,7.0,0.4166666666666667
Troy,West,31.7995565,-85.9518328,2022.0,10.0,23.0,0.0,-21.0,0.8571428571428571
Troy,West,31.7995565,-85.9518328,2023.0,17.0,26.0,1.0,79.0,0.7857142857142857
Troy,West,31.7995565,-85.9518328,2024.0,23.0,28.0,1.0,293.0,0.0
Tulane,,29.944616,-90.116692,2010.0,,,,,0.3333333333333333
Tulane,,29.944616,-90.116692,2011.0,,,,,0.15384615384615385
Tulane,,29.944616,-90.116692,2012.0,6.0,25.0,0.0,-360.0,0.16666666666666666
Tulane,,29.944616,-90.116692,2013.0,4.0,25.0,0.0,-417.0,0.5384615384615384
Tulane,,29.944616,-90.116692,2014.0,9.0,25.0,0.0,-160.0,0.25
Tulane,,29.944616,-90.116692,2015.0,10.0,25.0,0.0,-105.0,0.25
Tulane,,29.944616,-90.116692,2016.0,6.0,24.0,0.0,-348.0,0.3333333333333333
Tulane,,29.944616,-90.116692,2017.0,7.0,24.0,0.0,-242.0,0.4166666666666667
Tulane,,29.944616,-90.116692,2018.0,9.0,24.0,0.0,-63.0,0.5384615384615384
Tulane,,29.944616,-90.116692,2019.0,12.0,25.0,1.0,-29.0,0.5384615384615384
Tulane,,29.944616,-90.116692,2020.0,14.0,26.0,2.0,79.0,0.5
Tulane,,29.944616,-90.116692,2021.0,13.0,25.0,1.0,167.0,0.16666666666666666
Tulane,,29.944616,-90.116692,2022.0,8.0,24.0,0.0,2.0,0.8571428571428571
Tulane,,29.944616,-90.116692,2023.0,14.0,26.0,1.0,116.0,0.7857142857142857
Tulane,,29.944616,-90.116692,2024.0,23.0,28.0,1.0,275.0,0.08333333333333333
Tulsa,,36.1489175,-95.9437853,2010.0,,,,,0.7692307692307693
Tulsa,,36.1489175,-95.9437853,2011.0,,,,,0.6153846153846154
Tulsa,,36.1489175,-95.9437853,2012.0,18.0,26.0,1.0,219.0,0.7857142857142857
Tulsa,,36.1489175,-95.9437853,2013.0,19.0,27.0,1.0,230.0,0.25
Tulsa,,36.1489175,-95.9437853,2014.0,14.0,26.0,1.0,1.0,0.16666666666666666
Tulsa,,36.1489175,-95.9437853,2015.0,5.0,24.0,0.0,-329.0,0.46153846153846156
Tulsa,,36.1489175,-95.9437853,2016.0,8.0,25.0,0.0,-210.0,0.7692307692307693
Tulsa,,36.1489175,-95.9437853,2017.0,16.0,26.0,1.0,129.0,0.16666666666666666
Tulsa,,36.1489175,-95.9437853,2018.0,12.0,25.0,1.0,66.0,0.25
Tulsa,,36.1489175,-95.9437853,2019.0,5.0,24.0,0.0,-164.0,0.3333333333333333
Tulsa,,36.1489175,-95.9437853,2020.0,7.0,24.0,0.0,-125.0,0.6666666666666666
Tulsa,,36.1489175,-95.9437853,2021.0,10.0,21.0,0.0,-9.0,0.5384615384615384
Tulsa,,36.1489175,-95.9437853,2022.0,13.0,22.0,1.0,47.0,0.4166666666666667
Tulsa,,36.1489175,-95.9437853,2023.0,12.0,25.0,1.0,-33.0,0.3333333333333333
Tulsa,,36.1489175,-95.9437853,2024.0,9.0,24.0,0.0,-155.0,0.08333333333333333
UAB,,33.5206824,-86.8024326,2010.0,,,,,0.3333333333333333
UAB,,33.5206824,-86.8024326,2011.0,,,,,0.25
UAB,,33.5206824,-86.8024326,2012.0,7.0,24.0,0.0,-262.0,0.25
UAB,,33.5206824,-86.8024326,2013.0,6.0,24.0,0.0,-310.0,0.16666666666666666
UAB,,33.5206824,-86.8024326,2014.0,5.0,24.0,0.0,-321.0,0.5
UAB,,33.5206824,-86.8024326,2017.0,8.0,24.0,0.0,-171.0,0.6153846153846154
UAB,,33.5206824,-86.8024326,2018.0,14.0,25.0,0.0,67.0,0.7857142857142857
UAB,,33.5206824,-86.8024326,2019.0,19.0,27.0,1.0,208.0,0.6428571428571429
UAB,,33.5206824,-86.8024326,2020.0,20.0,28.0,1.0,202.0,0.6666666666666666
UAB,,33.5206824,-86.8024326,2021.0,15.0,23.0,0.0,85.0,0.6923076923076923
UAB,,33.5206824,-86.8024326,2022.0,15.0,22.0,1.0,145.0,0.5384615384615384
UAB,,33.5206824,-86.8024326,2023.0,16.0,26.0,2.0,172.0,0.3333333333333333
UAB,,33.5206824,-86.8024326,2024.0,11.0,25.0,1.0,6.0,0.08333333333333333
UCF,,28.6079765,-81.1927233,2010.0,,,,,0.7857142857142857
UCF,,28.6079765,-81.1927233,2011.0,,,,,0.4166666666666667
UCF,,28.6079765,-81.1927233,2012.0,16.0,26.0,1.0,314.0,0.7142857142857143
UCF,,28.6079765,-81.1927233,2013.0,15.0,26.0,1.0,292.0,0.9230769230769231
UCF,,28.6079765,-81.1927233,2014.0,22.0,27.0,2.0,360.0,0.6923076923076923
UCF,,28.6079765,-81.1927233,2015.0,21.0,26.0,1.0,289.0,0.0
UCF,,28.6079765,-81.1927233,2016.0,9.0,25.0,0.0,-169.0,0.46153846153846156
UCF,,28.6079765,-81.1927233,2017.0,6.0,25.0,0.0,-231.0,1.0
UCF,,28.6079765,-81.1927233,2018.0,19.0,26.0,1.0,352.0,0.9230769230769231
UCF,,28.6079765,-81.1927233,2019.0,25.0,26.0,1.0,565.0,0.7692307692307693
UCF,,28.6079765,-81.1927233,2020.0,22.0,26.0,1.0,532.0,0.6
UCF,,28.6079765,-81.1927233,2021.0,16.0,23.0,1.0,355.0,0.6923076923076923
UCF,,28.6079765,-81.1927233,2022.0,15.0,23.0,1.0,186.0,0.6428571428571429
UCF,,28.6079765,-81.1927233,2023.0,18.0,27.0,1.0,225.0,0.46153846153846156
UCF,,28.6079765,-81.1927233,2024.0,15.0,27.0,0.0,201.0,0.16666666666666666
UCLA,,34.1613284,-118.1676462,2010.0,,,,,0.3333333333333333
UCLA,,34.1613284,-118.1676462,2011.0,,,,,0.42857142857142855
UCLA,,34.1613284,-118.1676462,2012.0,10.0,26.0,0.0,-238.0,0.6428571428571429
UCLA,,34.1613284,-118.1676462,2013.0,15.0,28.0,0.0,-20.0,0.7692307692307693
UCLA,,34.1613284,-118.1676462,2014.0,19.0,27.0,1.0,275.0,0.7692307692307693
UCLA,,34.1613284,-118.1676462,2015.0,20.0,26.0,2.0,249.0,0.6153846153846154
UCLA,,34.1613284,-118.1676462,2016.0,18.0,26.0,1.0,151.0,0.3333333333333333
UCLA,,34.1613284,-118.1676462,2017.0,12.0,25.0,0.0,50.0,0.46153846153846156
UCLA,,34.1613284,-118.1676462,2018.0,10.0,25.0,0.0,-85.0,0.25
UCLA,,34.1613284,-118.1676462,2019.0,9.0,25.0,0.0,-175.0,0.3333333333333333
UCLA,,34.1613284,-118.1676462,2020.0,7.0,24.0,0.0,-218.0,0.42857142857142855
UCLA,,34.1613284,-118.1676462,2021.0,7.0,19.0,0.0,-64.0,0.6666666666666666
UCLA,,34.1613284,-118.1676462,2022.0,11.0,19.0,0.0,150.0,0.6923076923076923
UCLA,,34.1613284,-118.1676462,2023.0,17.0,25.0,0.0,250.0,0.6153846153846154
UCLA,,34.1613284,-118.1676462,2024.0,17.0,26.0,1.0,238.0,0.08333333333333333
UConn,,41.7595675,-72.6187728,2010.0,,,,,0.6153846153846154
UConn,,41.7595675,-72.6187728,2011.0,,,,,0.4166666666666667
UConn,,41.7595675,-72.6187728,2012.0,13.0,25.0,0.0,56.0,0.4166666666666667
UConn,,41.7595675,-72.6187728,2013.0,10.0,24.0,0.0,-26.0,0.25
UConn,,41.7595675,-72.6187728,2014.0,8.0,24.0,0.0,-141.0,0.16666666666666666
UConn,,41.7595675,-72.6187728,2015.0,5.0,24.0,0.0,-288.0,0.46153846153846156
UConn,,41.7595675,-72.6187728,2016.0,8.0,25.0,0.0,-202.0,0.25
UConn,,41.7595675,-72.6187728,2017.0,9.0,25.0,0.0,-189.0,0.25
UConn,,41.7595675,-72.6187728,2018.0,6.0,24.0,0.0,-331.0,0.08333333333333333
UConn,,41.7595675,-72.6187728,2019.0,4.0,24.0,0.0,-511.0,0.16666666666666666
UConn,,41.7595675,-72.6187728,2021.0,3.0,24.0,0.0,-598.0,0.08333333333333333
UConn,,41.7595675,-72.6187728,2022.0,3.0,24.0,0.0,-534.0,0.46153846153846156
UConn,,41.7595675,-72.6187728,2023.0,7.0,25.0,0.0,-364.0,0.25
UConn,,41.7595675,-72.6187728,2024.0,9.0,25.0,0.0,-218.0,0.08333333333333333
UL Monroe,West,32.5308089,-92.0660602,2010.0,,,,,0.4166666666666667
UL Monroe,West,32.5308089,-92.0660602,2011.0,,,,,0.3333333333333333
UL Monroe,West,32.5308089,-92.0660602,2012.0,9.0,24.0,0.0,-149.0,0.6153846153846154
UL Monroe,West,32.5308089,-92.0660602,2013.0,12.0,25.0,0.0,51.0,0.5
UL Monroe,West,32.5308089,-92.0660602,2014.0,14.0,25.0,0.0,-34.0,0.3333333333333333
UL Monroe,West,32.5308089,-92.0660602,2015.0,10.0,24.0,0.0,-169.0,0.15384615384615385
UL Monroe,West,32.5308089,-92.0660602,2016.0,6.0,25.0,0.0,-276.0,0.3333333333333333
UL Monroe,West,32.5308089,-92.0660602,2017.0,6.0,25.0,0.0,-391.0,0.3333333333333333
UL Monroe,West,32.5308089,-92.0660602,2018.0,8.0,24.0,0.0,-274.0,0.5
UL Monroe,West,32.5308089,-92.0660602,2019.0,10.0,24.0,0.0,-147.0,0.4166666666666667
UL Monroe,West,32.5308089,-92.0660602,2020.0,11.0,24.0,0.0,-147.0,0.0
UL Monroe,West,32.5308089,-92.0660602,2021.0,5.0,22.0,0.0,-342.0,0.3333333333333333
UL Monroe,West,32.5308089,-92.0660602,2022.0,4.0,22.0,0.0,-408.0,0.3333333333333333
UL Monroe,West,32.5308089,-92.0660602,2023.0,8.0,24.0,0.0,-296.0,0.16666666666666666
UL Monroe,West,32.5308089,-92.0660602,2024.0,6.0,24.0,0.0,-356.0,0.16666666666666666
UNLV,,36.1672559,-115.1485163,2010.0,,,,,0.15384615384615385
UNLV,,36.1672559,-115.1485163,2011.0,,,,,0.16666666666666666
UNLV,,36.1672559,-115.1485163,2012.0,4.0,25.0,0.0,-555.0,0.15384615384615385
UNLV,,36.1672559,-115.1485163,2013.0,4.0,25.0,0.0,-416.0,0.5384615384615384
UNLV,,36.1672559,-115.1485163,2014.0,9.0,26.0,0.0,-163.0,0.15384615384615385
UNLV,,36.1672559,-115.1485163,2015.0,9.0,26.0,0.0,-240.0,0.25
UNLV,,36.1672559,-115.1485163,2016.0,5.0,25.0,0.0,-276.0,0.3333333333333333
UNLV,,36.1672559,-115.1485163,2017.0,7.0,24.0,0.0,-123.0,0.4166666666666667
UNLV,,36.1672559,-115.1485163,2018.0,9.0,24.0,0.0,-97.0,0.3333333333333333
UNLV,,36.1672559,-115.1485163,2019.0,9.0,24.0,0.0,-137.0,0.3333333333333333
UNLV,,36.1672559,-115.1485163,2020.0,8.0,24.0,0.0,-208.0,0.0
UNLV,,36.1672559,-115.1485163,2021.0,4.0,18.0,0.0,-230.0,0.16666666666666666
